#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-09-04T10:00:48 [V7.32.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-09-04T10:00:49	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/AJ/159/57&tab:{J/AJ/159/57/table9}&key:source=J/AJ/159/57/table9&HTTPPRM:&
#-source=J/AJ/159/57/table9
#-order=I
#-out=Mb/M*
#-out=Perb
#-out=ecoswb
#-out=esinwb
#-out=T0b
#-out=Mc/M*
#-out=Perc
#-out=ecoswc
#-out=esinwc
#-out=T0c
#-out=Md/M*
#-out=Perd
#-out=ecoswd
#-out=esinwd
#-out=T0d
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.4	
#INFO	-out.max=unlimited	
#
#RESOURCE=yCat_51590057
#Name: J/AJ/159/57
#Title: HST spectroscopic LCs of Kepler 51b & 51d (Libby-Roberts+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/aj/159/57	
#INFO	publisher=CDS	
#INFO	creator=Libby-Roberts J.E.	
#INFO	related_resource=bibcode:2020AJ....159...57L	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AJ/159/57	
#INFO	publication_id=doi:10.26093/cds/vizier.51590057	
#INFO	publication_date=2022-05-11	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_AJ_159_57_table9:
#Name: J/AJ/159/57/table9
#Title: *Markov Chain Monte Carlo (MCMC) samples from our transit timing variations (TTV) analysis
#Column	Mb/M*	(D14.7)	Planet "b" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perb	(D14.7)	[45.1528/45.156] Orbital period, planet "b"	[ucd=time.period]
#Column	ecoswb	(D13.6)	[-0.21/0.03] Sqrt(e_b_)Cos({omega}_b_), planet "b" (1)	[ucd=src.orbital]
#Column	esinwb	(D13.6)	[-0.3/0.05] Sqrt(e_b_)Sin({omega}_b_), planet "b" (1)	[ucd=src.orbital]
#Column	T0b	(D14.7)	[159.1/159.2] Time, first inferior conjunction, planet "b" (2)	[ucd=time.epoch]
#Column	Mc/M*	(D14.7)	Planet "c" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perc	(D14.7)	[85.3/85.321] Orbital period, planet "c"	[ucd=time.period]
#Column	ecoswc	(D13.6)	[-0.173/0.235] Sqrt(e_c_)Cos({omega}_c_), planet "c" (1)	[ucd=src.orbital]
#Column	esinwc	(D13.6)	[-0.312/0.19] Sqrt(e_c_)Sin({omega}_c_), planet "c" (1)	[ucd=src.orbital]
#Column	T0c	(D14.7)	[295.309/295.332] Time, first inferior conjunction, planet "c" (2)	[ucd=time.epoch]
#Column	Md/M*	(D14.7)	Planet "d" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perd	(D14.7)	[130.1819/130.188] Orbital Period, planet "d"	[ucd=time.period]
#Column	ecoswd	(D13.6)	[-0.17/0.21] Sqrt(e_d_)Cos({omega}_d_), planet "d" (1)	[ucd=src.orbital]
#Column	esinwd	(D13.6)	[-0.282/0.17] Sqrt(e_d_)Sin({omega}_d_), planet "d" (1)	[ucd=src.orbital]
#Column	T0d	(D14.7)	[212.021/212.0261] Time, first inferior conjunction, planet "d" (2)	[ucd=time.epoch]
Mb/M*|Perb|ecoswb|esinwb|T0b|Mc/M*|Perc|ecoswc|esinwc|T0c|Md/M*|Perd|ecoswd|esinwd|T0d
 1.4073805e-05| 4.5154551e+01|-7.565700e-02|-1.414150e-01| 1.5910984e+02| 1.3635624e-05| 8.5315399e+01|-2.978000e-03|-4.667900e-02| 2.9531622e+02| 1.2775758e-05| 1.3018480e+02|-5.946500e-02|-9.975000e-03| 2.1202280e+02
 1.4548292e-05| 4.5154307e+01|-8.744000e-02|-1.355380e-01| 1.5911047e+02| 1.4250643e-05| 8.5314287e+01| 1.876200e-02|-1.557000e-03| 2.9531950e+02| 1.8455274e-05| 1.3018458e+02|-4.952600e-02| 2.734600e-02| 2.1202376e+02
 5.9439705e-06| 4.5154124e+01|-1.344830e-01|-8.354100e-02| 1.5911030e+02| 1.4779594e-05| 8.5313060e+01|-3.082600e-02|-1.721300e-02| 2.9532105e+02| 1.6307088e-05| 1.3018426e+02|-6.088100e-02| 1.453300e-02| 2.1202360e+02
 9.1945642e-06| 4.5154058e+01|-1.311780e-01|-8.748700e-02| 1.5911079e+02| 1.4745655e-05| 8.5312803e+01|-2.669100e-02|-3.483400e-02| 2.9532070e+02| 1.8890042e-05| 1.3018517e+02|-6.586000e-02|-1.020000e-02| 2.1202214e+02
 1.3118771e-05| 4.5154481e+01|-7.490600e-02|-1.528810e-01| 1.5911003e+02| 1.2150125e-05| 8.5313863e+01| 5.774000e-03|-6.530100e-02| 2.9531827e+02| 1.6094539e-05| 1.3018457e+02|-5.024700e-02|-4.723100e-02| 2.1202298e+02
 2.5238017e-05| 4.5153935e+01|-1.350680e-01|-8.286900e-02| 1.5911017e+02| 1.5373841e-05| 8.5318107e+01| 6.711300e-02|-5.182400e-02| 2.9532165e+02| 1.7374310e-05| 1.3018610e+02| 3.568500e-02|-3.709000e-02| 2.1202381e+02
 5.9884547e-06| 4.5153859e+01|-1.295170e-01|-1.154460e-01| 1.5910998e+02| 1.3506202e-05| 8.5312038e+01| 9.084700e-02|-4.985000e-02| 2.9532164e+02| 2.0289240e-05| 1.3018422e+02| 5.857200e-02|-5.048900e-02| 2.1202377e+02
 1.9451957e-05| 4.5154431e+01|-3.766900e-02|-1.271970e-01| 1.5911080e+02| 1.5956194e-05| 8.5313355e+01| 8.074400e-02| 1.219600e-02| 2.9531813e+02| 2.1983816e-05| 1.3018551e+02| 4.279900e-02| 3.900300e-02| 2.1202282e+02
 5.7600866e-06| 4.5154586e+01|-7.005400e-02|-1.580900e-01| 1.5911066e+02| 1.3603692e-05| 8.5314183e+01|-2.515500e-02|-8.819900e-02| 2.9531710e+02| 1.0895826e-05| 1.3018452e+02|-5.763600e-02|-6.689500e-02| 2.1202279e+02
 1.4144176e-05| 4.5154253e+01|-8.857900e-02|-1.145530e-01| 1.5911134e+02| 1.5607435e-05| 8.5313890e+01| 4.994300e-02| 1.140600e-02| 2.9532097e+02| 1.8368624e-05| 1.3018531e+02|-2.016500e-02| 4.019000e-02| 2.1202266e+02
 6.9690334e-06| 4.5154155e+01|-1.012170e-01|-1.348700e-01| 1.5910965e+02| 1.2912619e-05| 8.5311529e+01| 3.417300e-02|-1.203520e-01| 2.9532441e+02| 2.1703146e-05| 1.3018413e+02| 1.204000e-03|-1.096460e-01| 2.1202376e+02
 1.8350540e-06| 4.5153873e+01|-1.230950e-01|-2.180410e-01| 1.5911014e+02| 9.3507141e-06| 8.5313274e+01| 1.195270e-01|-1.351470e-01| 2.9532025e+02| 1.1826397e-05| 1.3018270e+02| 8.268200e-02|-1.347760e-01| 2.1202423e+02
 2.6206690e-07| 4.5153594e+01|-9.973900e-02|-1.730520e-01| 1.5910918e+02| 1.2745270e-05| 8.5311928e+01| 1.566400e-01|-1.561470e-01| 2.9532338e+02| 1.7036070e-05| 1.3018245e+02| 1.279720e-01|-1.429260e-01| 2.1202244e+02
 1.5801281e-05| 4.5154135e+01|-9.259600e-02|-1.724550e-01| 1.5911029e+02| 1.1525303e-05| 8.5315606e+01| 7.546600e-02|-1.178960e-01| 2.9532120e+02| 1.7028729e-05| 1.3018441e+02| 3.897600e-02|-1.118820e-01| 2.1202366e+02
 2.2703725e-06| 4.5153723e+01|-1.418140e-01|-1.823280e-01| 1.5911094e+02| 1.0813084e-05| 8.5311429e+01| 8.128600e-02|-6.671700e-02| 2.9532266e+02| 1.7970560e-05| 1.3018334e+02| 3.536400e-02|-7.704100e-02| 2.1202423e+02
 9.9314240e-06| 4.5154147e+01|-1.161260e-01|-1.398090e-01| 1.5911041e+02| 1.2425488e-05| 8.5313622e+01| 5.192800e-02|-2.002000e-02| 2.9532484e+02| 1.6730209e-05| 1.3018421e+02|-3.638000e-02|-1.191200e-02| 2.1202379e+02
 1.1773815e-05| 4.5154353e+01|-8.729500e-02|-1.443730e-01| 1.5911002e+02| 1.2796614e-05| 8.5315622e+01| 8.423600e-02|-3.901600e-02| 2.9531723e+02| 1.2691931e-05| 1.3018434e+02| 4.812300e-02|-3.517600e-02| 2.1202324e+02
 1.3490494e-05| 4.5153798e+01|-9.248100e-02|-1.380620e-01| 1.5910999e+02| 1.4896441e-05| 8.5314693e+01| 1.246620e-01|-1.101620e-01| 2.9532135e+02| 2.0892491e-05| 1.3018444e+02| 9.882900e-02|-9.859600e-02| 2.1202374e+02
 9.0055564e-06| 4.5154217e+01|-1.172650e-01|-1.418640e-01| 1.5911026e+02| 1.2802768e-05| 8.5314594e+01| 1.785000e-02|-6.647600e-02| 2.9531990e+02| 1.3176780e-05| 1.3018464e+02|-4.020800e-02|-5.289100e-02| 2.1202231e+02
 1.5643293e-05| 4.5154496e+01|-5.244700e-02|-1.440730e-01| 1.5911038e+02| 1.4498933e-05| 8.5311769e+01|-6.390200e-02|-3.145900e-02| 2.9532039e+02| 2.3832704e-05| 1.3018481e+02|-8.235500e-02|-4.654000e-03| 2.1202389e+02
 1.4045251e-05| 4.5154111e+01|-1.234480e-01|-1.261610e-01| 1.5911078e+02| 1.3197771e-05| 8.5315180e+01|-2.864800e-02| 5.761200e-02| 2.9531638e+02| 1.8423953e-05| 1.3018488e+02|-6.349800e-02| 4.640900e-02| 2.1202428e+02
 1.1251153e-05| 4.5154324e+01|-1.123910e-01|-8.938900e-02| 1.5910999e+02| 1.4005236e-05| 8.5313520e+01|-2.710800e-02| 3.178500e-02| 2.9531757e+02| 1.8238201e-05| 1.3018503e+02|-6.115500e-02| 2.576800e-02| 2.1202299e+02
 1.6378336e-05| 4.5154398e+01|-1.112920e-01|-1.398450e-01| 1.5911009e+02| 1.2476992e-05| 8.5314545e+01|-1.034080e-01| 3.057500e-02| 2.9531538e+02| 1.6993351e-05| 1.3018540e+02|-1.115750e-01| 2.466900e-02| 2.1202354e+02
 1.6605560e-05| 4.5154362e+01|-9.302400e-02|-1.297300e-01| 1.5910980e+02| 1.4022710e-05| 8.5314853e+01| 3.709000e-03|-4.674100e-02| 2.9532128e+02| 1.6401682e-05| 1.3018486e+02|-5.601500e-02|-6.327000e-03| 2.1202397e+02
 1.3229334e-05| 4.5154639e+01|-4.230100e-02|-1.540540e-01| 1.5911075e+02| 1.3744842e-05| 8.5314126e+01|-1.695300e-02|-1.583000e-03| 2.9531547e+02| 1.5894034e-05| 1.3018416e+02|-5.607800e-02| 2.798400e-02| 2.1202391e+02
 1.1423128e-05| 4.5154529e+01|-7.862700e-02|-1.463760e-01| 1.5911019e+02| 1.1841961e-05| 8.5313409e+01|-4.824600e-02| 2.161400e-02| 2.9531808e+02| 1.5395297e-05| 1.3018454e+02|-7.550700e-02| 8.192000e-03| 2.1202420e+02
 2.0858678e-05| 4.5154095e+01|-1.281780e-01|-1.283390e-01| 1.5911047e+02| 1.4191826e-05| 8.5316463e+01|-7.776400e-02| 2.105900e-02| 2.9531836e+02| 1.7926181e-05| 1.3018611e+02|-9.183300e-02| 2.232000e-02| 2.1202324e+02
 2.0462948e-05| 4.5154188e+01|-1.344960e-01|-8.308200e-02| 1.5910990e+02| 1.3951381e-05| 8.5317815e+01| 2.141800e-02| 7.197100e-02| 2.9531766e+02| 1.3301348e-05| 1.3018511e+02|-2.902000e-02| 7.588000e-02| 2.1202291e+02
 1.2536959e-05| 4.5154253e+01|-1.395960e-01|-1.630650e-01| 1.5911052e+02| 1.0553233e-05| 8.5316263e+01|-8.888000e-02|-8.804000e-03| 2.9532141e+02| 1.0791158e-05| 1.3018477e+02|-1.030550e-01|-1.375300e-02| 2.1202362e+02
 1.4707793e-05| 4.5154645e+01|-6.993000e-02|-1.320460e-01| 1.5910995e+02| 1.3811225e-05| 8.5315281e+01|-2.776800e-02| 1.652500e-02| 2.9531615e+02| 1.2315162e-05| 1.3018502e+02|-6.037900e-02| 2.400900e-02| 2.1202349e+02
 1.4527472e-05| 4.5154364e+01|-7.555700e-02|-1.642030e-01| 1.5911060e+02| 1.1628775e-05| 8.5313617e+01| 3.210600e-02| 4.502800e-02| 2.9531817e+02| 1.8523449e-05| 1.3018468e+02|-4.510600e-02| 3.049400e-02| 2.1202384e+02
 9.0972491e-06| 4.5154084e+01|-1.087480e-01|-1.354410e-01| 1.5911106e+02| 1.3496438e-05| 8.5313826e+01| 5.998900e-02|-2.156400e-02| 2.9531969e+02| 1.7887058e-05| 1.3018398e+02|-1.561500e-02| 1.117100e-02| 2.1202300e+02
 7.6875781e-06| 4.5154286e+01|-7.631500e-02|-1.481120e-01| 1.5911065e+02| 1.3671200e-05| 8.5313878e+01| 8.892600e-02|-2.916900e-02| 2.9531985e+02| 1.5275474e-05| 1.3018395e+02| 5.698200e-02|-1.841600e-02| 2.1202308e+02
 1.6235960e-05| 4.5154633e+01|-4.270100e-02|-1.873870e-01| 1.5911105e+02| 1.2689267e-05| 8.5314785e+01|-1.394000e-02|-1.549440e-01| 2.9531781e+02| 1.3381739e-05| 1.3018538e+02|-3.697000e-02|-1.365420e-01| 2.1202231e+02
 4.3772847e-06| 4.5153973e+01|-1.041110e-01|-2.063790e-01| 1.5911075e+02| 1.0844659e-05| 8.5313283e+01| 7.645200e-02|-1.653530e-01| 2.9532317e+02| 1.4599657e-05| 1.3018322e+02| 4.458800e-02|-1.540200e-01| 2.1202282e+02
 1.7317404e-05| 4.5154115e+01|-8.536600e-02|-1.417990e-01| 1.5911096e+02| 1.4770283e-05| 8.5313921e+01| 3.566600e-02|-1.051820e-01| 2.9531810e+02| 2.2606317e-05| 1.3018504e+02| 3.100000e-03|-9.023300e-02| 2.1202405e+02
 1.4875636e-05| 4.5154843e+01|-7.223200e-02|-1.232420e-01| 1.5911033e+02| 1.4674491e-05| 8.5314821e+01|-1.347500e-01|-5.750000e-04| 2.9531141e+02| 1.2532393e-05| 1.3018600e+02|-1.330250e-01| 7.133000e-03| 2.1202300e+02
 1.2845771e-05| 4.5154886e+01|-6.241200e-02|-1.688440e-01| 1.5910997e+02| 1.3029742e-05| 8.5314233e+01|-1.436720e-01|-1.049450e-01| 2.9531250e+02| 1.2756722e-05| 1.3018540e+02|-1.430770e-01|-8.713000e-02| 2.1202424e+02
 1.0685563e-05| 4.5154539e+01|-7.283800e-02|-2.450770e-01| 1.5911053e+02| 1.0075110e-05| 8.5314933e+01|-5.868100e-02|-1.480000e-01| 2.9531583e+02| 1.1291096e-05| 1.3018436e+02|-7.736200e-02|-1.328570e-01| 2.1202419e+02
 1.2899293e-05| 4.5154469e+01|-8.791900e-02|-1.657400e-01| 1.5911025e+02| 1.5044992e-05| 8.5312272e+01|-8.064100e-02|-1.741490e-01| 2.9531952e+02| 2.1413664e-05| 1.3018539e+02|-8.903300e-02|-1.482580e-01| 2.1202368e+02
 1.3610996e-05| 4.5154358e+01|-7.744100e-02|-1.658900e-01| 1.5911014e+02| 1.3923013e-05| 8.5313002e+01| 1.526600e-02|-2.088030e-01| 2.9532044e+02| 2.0689313e-05| 1.3018487e+02|-3.185000e-03|-1.858800e-01| 2.1202345e+02
 7.9915163e-06| 4.5154071e+01|-1.000290e-01|-1.689510e-01| 1.5911137e+02| 1.2471717e-05| 8.5313948e+01| 7.031900e-02|-6.009800e-02| 2.9531904e+02| 1.7186258e-05| 1.3018367e+02| 2.518000e-02|-5.866600e-02| 2.1202394e+02
 8.0749223e-06| 4.5154625e+01|-6.196000e-02|-1.419450e-01| 1.5911101e+02| 1.4082230e-05| 8.5314675e+01|-7.507000e-03|-6.964200e-02| 2.9531745e+02| 1.1585195e-05| 1.3018411e+02|-5.422200e-02|-3.648300e-02| 2.1202434e+02
 1.7014607e-05| 4.5154403e+01|-1.151300e-01|-1.266070e-01| 1.5911008e+02| 1.3431281e-05| 8.5315068e+01|-6.697700e-02|-1.210120e-01| 2.9531905e+02| 1.6091893e-05| 1.3018556e+02|-8.400100e-02|-9.870600e-02| 2.1202313e+02
 9.4853201e-06| 4.5154541e+01|-6.861300e-02|-1.847050e-01| 1.5911063e+02| 1.3796667e-05| 8.5313459e+01|-6.444100e-02|-1.426080e-01| 2.9531441e+02| 1.5576001e-05| 1.3018492e+02|-7.707700e-02|-1.203130e-01| 2.1202379e+02
 9.6096814e-06| 4.5153906e+01|-8.432700e-02|-1.081610e-01| 1.5911050e+02| 1.5043914e-05| 8.5312432e+01| 1.360580e-01|-2.182500e-02| 2.9532302e+02| 2.3951203e-05| 1.3018395e+02| 1.103380e-01|-9.931000e-03| 2.1202284e+02
 8.1426444e-06| 4.5153897e+01|-1.255530e-01|-1.508060e-01| 1.5911119e+02| 1.2245374e-05| 8.5313462e+01| 7.952200e-02|-5.400300e-02| 2.9532464e+02| 1.6820319e-05| 1.3018419e+02| 3.558300e-02|-5.933600e-02| 2.1202259e+02
 1.0197296e-05| 4.5154261e+01|-8.211300e-02|-1.151420e-01| 1.5911063e+02| 1.3422325e-05| 8.5313807e+01| 9.982700e-02| 3.937800e-02| 2.9531873e+02| 1.7382287e-05| 1.3018429e+02| 6.386400e-02| 5.079100e-02| 2.1202262e+02
 5.3040263e-06| 4.5154110e+01|-9.723300e-02|-1.799160e-01| 1.5911103e+02| 1.1234151e-05| 8.5311835e+01| 7.173300e-02|-6.780000e-03| 2.9532078e+02| 1.9964215e-05| 1.3018363e+02| 4.973000e-03|-2.848200e-02| 2.1202349e+02
 1.5458457e-05| 4.5154289e+01|-9.876900e-02|-9.596700e-02| 1.5911050e+02| 1.5951983e-05| 8.5315181e+01| 6.596500e-02|-3.288000e-03| 2.9531810e+02| 1.5190747e-05| 1.3018548e+02| 2.401100e-02| 3.192300e-02| 2.1202387e+02
 1.9557372e-05| 4.5154221e+01|-1.269890e-01|-9.808000e-02| 1.5911040e+02| 1.3187700e-05| 8.5318517e+01| 6.042000e-02| 6.684200e-02| 2.9531548e+02| 1.0644433e-05| 1.3018572e+02| 9.553000e-03| 7.232200e-02| 2.1202259e+02
 6.7102252e-06| 4.5153926e+01|-1.340330e-01|-7.010800e-02| 1.5910969e+02| 1.6201687e-05| 8.5312448e+01| 4.118000e-02|-1.745400e-02| 2.9531942e+02| 2.2978430e-05| 1.3018404e+02|-2.489100e-02| 3.539900e-02| 2.1202370e+02
 1.5215096e-05| 4.5154036e+01|-1.033760e-01|-1.194250e-01| 1.5911069e+02| 1.4444483e-05| 8.5313954e+01| 7.266200e-02| 3.618400e-02| 2.9531882e+02| 2.2112629e-05| 1.3018470e+02| 2.560100e-02| 5.878000e-02| 2.1202356e+02
 1.4563937e-05| 4.5153950e+01|-1.283770e-01|-1.050320e-01| 1.5911111e+02| 1.4098205e-05| 8.5314675e+01| 5.319600e-02|-8.460000e-03| 2.9532176e+02| 1.9424947e-05| 1.3018496e+02|-2.870300e-02| 1.811800e-02| 2.1202383e+02
 1.5427272e-05| 4.5153977e+01|-1.377140e-01|-4.782800e-02| 1.5911084e+02| 1.5739695e-05| 8.5314683e+01| 4.389800e-02|-2.060000e-03| 2.9532207e+02| 1.9716667e-05| 1.3018560e+02|-3.138200e-02| 2.838100e-02| 2.1202313e+02
 1.8757791e-05| 4.5154374e+01|-9.366500e-02|-1.403260e-01| 1.5910970e+02| 1.1885980e-05| 8.5314482e+01|-9.320000e-03|-3.900800e-02| 2.9532136e+02| 1.7987244e-05| 1.3018502e+02|-6.292700e-02|-1.662900e-02| 2.1202387e+02
 1.2418977e-05| 4.5154080e+01|-1.166800e-01|-1.329260e-01| 1.5911073e+02| 1.3114323e-05| 8.5313656e+01| 1.647700e-02|-8.882200e-02| 2.9532182e+02| 1.7967899e-05| 1.3018527e+02|-2.836800e-02|-7.864000e-02| 2.1202205e+02
 1.7687454e-05| 4.5154001e+01|-1.323950e-01|-1.098610e-01| 1.5911062e+02| 1.3713738e-05| 8.5316767e+01| 5.669500e-02| 3.992600e-02| 2.9531910e+02| 1.6222534e-05| 1.3018508e+02|-4.921000e-03| 5.859000e-02| 2.1202330e+02
 8.8798016e-06| 4.5154153e+01|-1.027240e-01|-1.282060e-01| 1.5911063e+02| 1.4462092e-05| 8.5311970e+01|-8.300000e-04| 4.984600e-02| 2.9532197e+02| 2.1495274e-05| 1.3018470e+02|-4.791000e-02| 4.438400e-02| 2.1202349e+02
 1.6032445e-05| 4.5154480e+01|-5.716800e-02|-1.440460e-01| 1.5911074e+02| 1.4915642e-05| 8.5314357e+01| 2.398800e-02|-9.080000e-02| 2.9531710e+02| 1.6648852e-05| 1.3018513e+02|-1.707100e-02|-7.359400e-02| 2.1202358e+02
 8.0661943e-06| 4.5154099e+01|-1.048970e-01|-1.395580e-01| 1.5911083e+02| 1.3884527e-05| 8.5312765e+01| 2.433900e-02|-9.837100e-02| 2.9532171e+02| 1.9627383e-05| 1.3018426e+02|-1.267600e-02|-8.408300e-02| 2.1202369e+02
 1.4022191e-05| 4.5153798e+01|-1.238530e-01|-1.369760e-01| 1.5911036e+02| 1.2566008e-05| 8.5315604e+01| 1.146870e-01|-5.923300e-02| 2.9532246e+02| 1.9050580e-05| 1.3018410e+02| 8.509700e-02|-5.334700e-02| 2.1202377e+02
 1.9035239e-06| 4.5154010e+01|-1.170550e-01|-7.582700e-02| 1.5911045e+02| 1.6026481e-05| 8.5311297e+01| 8.325000e-02|-5.670000e-03| 2.9532388e+02| 2.0128558e-05| 1.3018368e+02| 5.141200e-02| 2.435100e-02| 2.1202303e+02
 2.5283925e-05| 4.5154312e+01|-9.839300e-02|-7.309300e-02| 1.5910982e+02| 1.5120292e-05| 8.5313978e+01| 1.095500e-02|-5.574000e-02| 2.9532035e+02| 2.2664301e-05| 1.3018618e+02|-4.558100e-02|-2.558300e-02| 2.1202429e+02
 1.0996520e-05| 4.5154469e+01|-6.670100e-02|-1.450680e-01| 1.5911085e+02| 1.3819175e-05| 8.5312853e+01|-2.449800e-02|-4.692800e-02| 2.9532033e+02| 1.7185501e-05| 1.3018538e+02|-6.344100e-02|-2.891900e-02| 2.1202275e+02
 1.2996893e-05| 4.5154323e+01|-1.087920e-01|-1.850570e-01| 1.5911068e+02| 1.2757106e-05| 8.5315460e+01|-9.268600e-02|-1.166110e-01| 2.9531420e+02| 1.4754389e-05| 1.3018504e+02|-1.048970e-01|-9.565400e-02| 2.1202314e+02
 1.6226331e-05| 4.5154283e+01|-1.275920e-01|-9.929800e-02| 1.5911042e+02| 1.4663441e-05| 8.5314455e+01|-8.744100e-02|-7.337100e-02| 2.9531793e+02| 1.7713212e-05| 1.3018564e+02|-9.996700e-02|-5.030800e-02| 2.1202354e+02
 1.7128159e-05| 4.5154372e+01|-9.869500e-02|-8.895700e-02| 1.5911063e+02| 1.5130930e-05| 8.5313216e+01|-4.403800e-02| 3.244000e-03| 2.9532084e+02| 1.9403319e-05| 1.3018575e+02|-6.393500e-02| 1.891200e-02| 2.1202356e+02
 1.3846197e-05| 4.5154421e+01|-6.585100e-02|-1.676390e-01| 1.5910997e+02| 1.2675394e-05| 8.5313187e+01| 6.309000e-03|-1.290850e-01| 2.9532129e+02| 1.8848640e-05| 1.3018466e+02|-2.649000e-02|-1.125160e-01| 2.1202250e+02
 1.2696298e-05| 4.5154030e+01|-1.060510e-01|-1.486700e-01| 1.5911071e+02| 1.2903948e-05| 8.5313083e+01| 3.847200e-02|-3.198800e-02| 2.9532325e+02| 2.1461067e-05| 1.3018445e+02|-4.270700e-02|-1.354100e-02| 2.1202352e+02
 5.8498120e-06| 4.5154527e+01|-8.402500e-02|-1.894280e-01| 1.5911048e+02| 1.0264952e-05| 8.5314692e+01| 2.007600e-02| 2.272200e-02| 2.9531819e+02| 9.5506634e-06| 1.3018360e+02|-6.191600e-02|-3.919000e-03| 2.1202406e+02
 1.4619041e-05| 4.5154240e+01|-1.154040e-01|-1.290480e-01| 1.5911059e+02| 1.3319838e-05| 8.5314548e+01|-3.359400e-02| 3.742700e-02| 2.9532100e+02| 1.5721293e-05| 1.3018573e+02|-6.877200e-02| 1.978700e-02| 2.1202281e+02
 2.4159439e-05| 4.5154276e+01|-1.140630e-01|-4.760700e-02| 1.5911065e+02| 1.5869418e-05| 8.5315577e+01|-2.526000e-03| 7.837000e-03| 2.9531883e+02| 1.9074725e-05| 1.3018597e+02|-4.791500e-02| 3.248600e-02| 2.1202471e+02
 2.1682053e-05| 4.5154242e+01|-1.233840e-01|-1.192340e-01| 1.5911025e+02| 1.3054827e-05| 8.5315911e+01|-6.452300e-02| 2.918200e-02| 2.9531879e+02| 1.7122662e-05| 1.3018621e+02|-8.451300e-02| 1.900900e-02| 2.1202301e+02
 1.9519577e-05| 4.5154442e+01|-8.795700e-02|-8.976500e-02| 1.5911117e+02| 1.5853337e-05| 8.5313208e+01|-7.150900e-02| 5.023300e-02| 2.9532079e+02| 2.1222977e-05| 1.3018538e+02|-8.117500e-02| 5.566500e-02| 2.1202426e+02
 1.8731760e-05| 4.5154375e+01|-1.088950e-01|-8.161500e-02| 1.5911006e+02| 1.5651898e-05| 8.5314920e+01|-5.567800e-02|-3.063600e-02| 2.9531746e+02| 1.7922427e-05| 1.3018554e+02|-7.732100e-02| 2.079000e-03| 2.1202370e+02
 2.5173890e-06| 4.5154290e+01|-8.933200e-02|-1.672910e-01| 1.5911026e+02| 1.0793663e-05| 8.5311301e+01| 6.574100e-02| 1.142100e-02| 2.9532263e+02| 1.7362293e-05| 1.3018345e+02|-1.751700e-02|-1.120100e-02| 2.1202381e+02
 2.1287834e-06| 4.5154348e+01|-6.552100e-02|-1.512480e-01| 1.5911075e+02| 1.3083907e-05| 8.5311060e+01| 6.841700e-02|-2.394600e-02| 2.9532172e+02| 1.9186039e-05| 1.3018354e+02| 1.686200e-02|-2.834900e-02| 2.1202355e+02
 6.1587089e-06| 4.5154069e+01|-1.165480e-01|-2.211810e-01| 1.5911018e+02| 1.0201543e-05| 8.5312720e+01| 5.350000e-04|-1.430370e-01| 2.9532221e+02| 1.6909525e-05| 1.3018377e+02|-3.175800e-02|-1.313220e-01| 2.1202349e+02
 5.2571933e-06| 4.5154795e+01|-3.964000e-02|-1.993520e-01| 1.5910984e+02| 1.2216811e-05| 8.5313522e+01|-5.062500e-02|-1.710770e-01| 2.9531778e+02| 1.2495766e-05| 1.3018429e+02|-6.795900e-02|-1.498120e-01| 2.1202271e+02
 1.8019012e-05| 4.5154424e+01|-8.129400e-02|-1.438840e-01| 1.5911100e+02| 1.3105568e-05| 8.5314606e+01|-3.593000e-02|-6.746100e-02| 2.9532121e+02| 1.6452512e-05| 1.3018534e+02|-7.157000e-02|-4.390200e-02| 2.1202351e+02
 1.2045659e-05| 4.5154307e+01|-7.772700e-02|-1.478340e-01| 1.5911002e+02| 1.3073157e-05| 8.5313179e+01| 3.689700e-02|-8.658300e-02| 2.9531962e+02| 1.9719586e-05| 1.3018454e+02|-8.441000e-03|-7.831300e-02| 2.1202378e+02
 1.5932806e-05| 4.5154155e+01|-1.012200e-01|-1.337950e-01| 1.5911027e+02| 1.3242444e-05| 8.5314856e+01| 6.604100e-02|-1.494900e-02| 2.9532064e+02| 1.8823810e-05| 1.3018477e+02| 1.895000e-03| 8.990000e-04| 2.1202364e+02
 8.4388186e-06| 4.5154368e+01|-6.898800e-02|-1.255060e-01| 1.5911023e+02| 1.4642847e-05| 8.5312373e+01| 7.621000e-02| 1.862600e-02| 2.9532287e+02| 1.8705489e-05| 1.3018432e+02| 3.663400e-02| 4.238700e-02| 2.1202428e+02
